,Country,GDP
2015-12-06,Russia,-0.257791317
2015-12-07,Russia,-0.257791317
2015-12-08,Russia,-0.257791317
2015-12-09,Russia,-0.257791317
2015-12-10,Russia,-0.257791317
2015-12-11,Russia,-0.257791317
2015-12-12,Russia,-0.257791317
2015-12-13,Russia,-0.257791317
2015-12-14,Russia,-0.257791317
2015-12-15,Russia,-0.257791317
2015-12-16,Russia,-0.257791317
2015-12-17,Russia,-0.257791317
2015-12-18,Russia,-0.257791317
2015-12-19,Russia,-0.257791317
2015-12-20,Russia,-0.257791317
2015-12-21,Russia,-0.257791317
2015-12-22,Russia,-0.257791317
2015-12-23,Russia,-0.257791317
2015-12-24,Russia,-0.257791317
2015-12-25,Russia,-0.257791317
2015-12-26,Russia,-0.257791317
2015-12-27,Russia,-0.257791317
2015-12-28,Russia,-0.257791317
2015-12-29,Russia,-0.257791317
2015-12-30,Russia,-0.257791317
2015-12-31,Russia,-0.257791317
2016-01-01,Russia,0.190057524
2016-01-02,Russia,0.190057524
2016-01-03,Russia,0.190057524
2016-01-04,Russia,0.190057524
2016-01-05,Russia,0.190057524
2016-01-06,Russia,0.190057524
2016-01-07,Russia,0.190057524
2016-01-08,Russia,0.190057524
2016-01-09,Russia,0.190057524
2016-01-10,Russia,0.190057524
2016-01-11,Russia,0.190057524
2016-01-12,Russia,0.190057524
2016-01-13,Russia,0.190057524
2016-01-14,Russia,0.190057524
2016-01-15,Russia,0.190057524
2016-01-16,Russia,0.190057524
2016-01-17,Russia,0.190057524
2016-01-18,Russia,0.190057524
2016-01-19,Russia,0.190057524
2016-01-20,Russia,0.190057524
2016-01-21,Russia,0.190057524
2016-01-22,Russia,0.190057524
2016-01-23,Russia,0.190057524
2016-01-24,Russia,0.190057524
2016-01-25,Russia,0.190057524
2016-01-26,Russia,0.190057524
2016-01-27,Russia,0.190057524
2016-01-28,Russia,0.190057524
2016-01-29,Russia,0.190057524
2016-01-30,Russia,0.190057524
2016-01-31,Russia,0.190057524
2016-02-01,Russia,0.190057524
2016-02-02,Russia,0.190057524
2016-02-03,Russia,0.190057524
2016-02-04,Russia,0.190057524
2016-02-05,Russia,0.190057524
2016-02-06,Russia,0.190057524
2016-02-07,Russia,0.190057524
2016-02-08,Russia,0.190057524
2016-02-09,Russia,0.190057524
2016-02-10,Russia,0.190057524
2016-02-11,Russia,0.190057524
2016-02-12,Russia,0.190057524
2016-02-13,Russia,0.190057524
2016-02-14,Russia,0.190057524
2016-02-15,Russia,0.190057524
2016-02-16,Russia,0.190057524
2016-02-17,Russia,0.190057524
2016-02-18,Russia,0.190057524
2016-02-19,Russia,0.190057524
2016-02-20,Russia,0.190057524
2016-02-21,Russia,0.190057524
2016-02-22,Russia,0.190057524
2016-02-23,Russia,0.190057524
2016-02-24,Russia,0.190057524
2016-02-25,Russia,0.190057524
2016-02-26,Russia,0.190057524
2016-02-27,Russia,0.190057524
2016-02-28,Russia,0.190057524
2016-02-29,Russia,0.190057524
2016-03-01,Russia,0.190057524
2016-03-02,Russia,0.190057524
2016-03-03,Russia,0.190057524
2016-03-04,Russia,0.190057524
2016-03-05,Russia,0.190057524
2016-03-06,Russia,0.190057524
2016-03-07,Russia,0.190057524
2016-03-08,Russia,0.190057524
2016-03-09,Russia,0.190057524
2016-03-10,Russia,0.190057524
2016-03-11,Russia,0.190057524
2016-03-12,Russia,0.190057524
2016-03-13,Russia,0.190057524
2016-03-14,Russia,0.190057524
2016-03-15,Russia,0.190057524
2016-03-16,Russia,0.190057524
2016-03-17,Russia,0.190057524
2016-03-18,Russia,0.190057524
2016-03-19,Russia,0.190057524
2016-03-20,Russia,0.190057524
2016-03-21,Russia,0.190057524
2016-03-22,Russia,0.190057524
2016-03-23,Russia,0.190057524
2016-03-24,Russia,0.190057524
2016-03-25,Russia,0.190057524
2016-03-26,Russia,0.190057524
2016-03-27,Russia,0.190057524
2016-03-28,Russia,0.190057524
2016-03-29,Russia,0.190057524
2016-03-30,Russia,0.190057524
2016-03-31,Russia,0.190057524
2016-04-01,Russia,0.053848741
2016-04-02,Russia,0.053848741
2016-04-03,Russia,0.053848741
2016-04-04,Russia,0.053848741
2016-04-05,Russia,0.053848741
2016-04-06,Russia,0.053848741
2016-04-07,Russia,0.053848741
2016-04-08,Russia,0.053848741
2016-04-09,Russia,0.053848741
2016-04-10,Russia,0.053848741
2016-04-11,Russia,0.053848741
2016-04-12,Russia,0.053848741
2016-04-13,Russia,0.053848741
2016-04-14,Russia,0.053848741
2016-04-15,Russia,0.053848741
2016-04-16,Russia,0.053848741
2016-04-17,Russia,0.053848741
2016-04-18,Russia,0.053848741
2016-04-19,Russia,0.053848741
2016-04-20,Russia,0.053848741
2016-04-21,Russia,0.053848741
2016-04-22,Russia,0.053848741
2016-04-23,Russia,0.053848741
2016-04-24,Russia,0.053848741
2016-04-25,Russia,0.053848741
2016-04-26,Russia,0.053848741
2016-04-27,Russia,0.053848741
2016-04-28,Russia,0.053848741
2016-04-29,Russia,0.053848741
2016-04-30,Russia,0.053848741
2016-05-01,Russia,0.053848741
2016-05-02,Russia,0.053848741
2016-05-03,Russia,0.053848741
2016-05-04,Russia,0.053848741
2016-05-05,Russia,0.053848741
2016-05-06,Russia,0.053848741
2016-05-07,Russia,0.053848741
2016-05-08,Russia,0.053848741
2016-05-09,Russia,0.053848741
2016-05-10,Russia,0.053848741
2016-05-11,Russia,0.053848741
2016-05-12,Russia,0.053848741
2016-05-13,Russia,0.053848741
2016-05-14,Russia,0.053848741
2016-05-15,Russia,0.053848741
2016-05-16,Russia,0.053848741
2016-05-17,Russia,0.053848741
2016-05-18,Russia,0.053848741
2016-05-19,Russia,0.053848741
2016-05-20,Russia,0.053848741
2016-05-21,Russia,0.053848741
2016-05-22,Russia,0.053848741
2016-05-23,Russia,0.053848741
2016-05-24,Russia,0.053848741
2016-05-25,Russia,0.053848741
2016-05-26,Russia,0.053848741
2016-05-27,Russia,0.053848741
2016-05-28,Russia,0.053848741
2016-05-29,Russia,0.053848741
2016-05-30,Russia,0.053848741
2016-05-31,Russia,0.053848741
2016-06-01,Russia,0.053848741
2016-06-02,Russia,0.053848741
2016-06-03,Russia,0.053848741
2016-06-04,Russia,0.053848741
2016-06-05,Russia,0.053848741
2016-06-06,Russia,0.053848741
2016-06-07,Russia,0.053848741
2016-06-08,Russia,0.053848741
2016-06-09,Russia,0.053848741
2016-06-10,Russia,0.053848741
2016-06-11,Russia,0.053848741
2016-06-12,Russia,0.053848741
2016-06-13,Russia,0.053848741
2016-06-14,Russia,0.053848741
2016-06-15,Russia,0.053848741
2016-06-16,Russia,0.053848741
2016-06-17,Russia,0.053848741
2016-06-18,Russia,0.053848741
2016-06-19,Russia,0.053848741
2016-06-20,Russia,0.053848741
2016-06-21,Russia,0.053848741
2016-06-22,Russia,0.053848741
2016-06-23,Russia,0.053848741
2016-06-24,Russia,0.053848741
2016-06-25,Russia,0.053848741
2016-06-26,Russia,0.053848741
2016-06-27,Russia,0.053848741
2016-06-28,Russia,0.053848741
2016-06-29,Russia,0.053848741
2016-06-30,Russia,0.053848741
2016-07-01,Russia,0.100716464
2016-07-02,Russia,0.100716464
2016-07-03,Russia,0.100716464
2016-07-04,Russia,0.100716464
2016-07-05,Russia,0.100716464
2016-07-06,Russia,0.100716464
2016-07-07,Russia,0.100716464
2016-07-08,Russia,0.100716464
2016-07-09,Russia,0.100716464
2016-07-10,Russia,0.100716464
2016-07-11,Russia,0.100716464
2016-07-12,Russia,0.100716464
2016-07-13,Russia,0.100716464
2016-07-14,Russia,0.100716464
2016-07-15,Russia,0.100716464
2016-07-16,Russia,0.100716464
2016-07-17,Russia,0.100716464
2016-07-18,Russia,0.100716464
2016-07-19,Russia,0.100716464
2016-07-20,Russia,0.100716464
2016-07-21,Russia,0.100716464
2016-07-22,Russia,0.100716464
2016-07-23,Russia,0.100716464
2016-07-24,Russia,0.100716464
2016-07-25,Russia,0.100716464
2016-07-26,Russia,0.100716464
2016-07-27,Russia,0.100716464
2016-07-28,Russia,0.100716464
2016-07-29,Russia,0.100716464
2016-07-30,Russia,0.100716464
2016-07-31,Russia,0.100716464
2016-08-01,Russia,0.100716464
2016-08-02,Russia,0.100716464
2016-08-03,Russia,0.100716464
2016-08-04,Russia,0.100716464
2016-08-05,Russia,0.100716464
2016-08-06,Russia,0.100716464
2016-08-07,Russia,0.100716464
2016-08-08,Russia,0.100716464
2016-08-09,Russia,0.100716464
2016-08-10,Russia,0.100716464
2016-08-11,Russia,0.100716464
2016-08-12,Russia,0.100716464
2016-08-13,Russia,0.100716464
2016-08-14,Russia,0.100716464
2016-08-15,Russia,0.100716464
2016-08-16,Russia,0.100716464
2016-08-17,Russia,0.100716464
2016-08-18,Russia,0.100716464
2016-08-19,Russia,0.100716464
2016-08-20,Russia,0.100716464
2016-08-21,Russia,0.100716464
2016-08-22,Russia,0.100716464
2016-08-23,Russia,0.100716464
2016-08-24,Russia,0.100716464
2016-08-25,Russia,0.100716464
2016-08-26,Russia,0.100716464
2016-08-27,Russia,0.100716464
2016-08-28,Russia,0.100716464
2016-08-29,Russia,0.100716464
2016-08-30,Russia,0.100716464
2016-08-31,Russia,0.100716464
2016-09-01,Russia,0.100716464
2016-09-02,Russia,0.100716464
2016-09-03,Russia,0.100716464
2016-09-04,Russia,0.100716464
2016-09-05,Russia,0.100716464
2016-09-06,Russia,0.100716464
2016-09-07,Russia,0.100716464
2016-09-08,Russia,0.100716464
2016-09-09,Russia,0.100716464
2016-09-10,Russia,0.100716464
2016-09-11,Russia,0.100716464
2016-09-12,Russia,0.100716464
2016-09-13,Russia,0.100716464
2016-09-14,Russia,0.100716464
2016-09-15,Russia,0.100716464
2016-09-16,Russia,0.100716464
2016-09-17,Russia,0.100716464
2016-09-18,Russia,0.100716464
2016-09-19,Russia,0.100716464
2016-09-20,Russia,0.100716464
2016-09-21,Russia,0.100716464
2016-09-22,Russia,0.100716464
2016-09-23,Russia,0.100716464
2016-09-24,Russia,0.100716464
2016-09-25,Russia,0.100716464
2016-09-26,Russia,0.100716464
2016-09-27,Russia,0.100716464
2016-09-28,Russia,0.100716464
2016-09-29,Russia,0.100716464
2016-09-30,Russia,0.100716464
2016-10-01,Russia,0.825105938
2016-10-02,Russia,0.825105938
2016-10-03,Russia,0.825105938
2016-10-04,Russia,0.825105938
2016-10-05,Russia,0.825105938
2016-10-06,Russia,0.825105938
2016-10-07,Russia,0.825105938
2016-10-08,Russia,0.825105938
2016-10-09,Russia,0.825105938
2016-10-10,Russia,0.825105938
2016-10-11,Russia,0.825105938
2016-10-12,Russia,0.825105938
2016-10-13,Russia,0.825105938
2016-10-14,Russia,0.825105938
2016-10-15,Russia,0.825105938
2016-10-16,Russia,0.825105938
2016-10-17,Russia,0.825105938
2016-10-18,Russia,0.825105938
2016-10-19,Russia,0.825105938
2016-10-20,Russia,0.825105938
2016-10-21,Russia,0.825105938
2016-10-22,Russia,0.825105938
2016-10-23,Russia,0.825105938
2016-10-24,Russia,0.825105938
2016-10-25,Russia,0.825105938
2016-10-26,Russia,0.825105938
2016-10-27,Russia,0.825105938
2016-10-28,Russia,0.825105938
2016-10-29,Russia,0.825105938
2016-10-30,Russia,0.825105938
2016-10-31,Russia,0.825105938
2016-11-01,Russia,0.825105938
2016-11-02,Russia,0.825105938
2016-11-03,Russia,0.825105938
2016-11-04,Russia,0.825105938
2016-11-05,Russia,0.825105938
2016-11-06,Russia,0.825105938
2016-11-07,Russia,0.825105938
2016-11-08,Russia,0.825105938
2016-11-09,Russia,0.825105938
2016-11-10,Russia,0.825105938
2016-11-11,Russia,0.825105938
2016-11-12,Russia,0.825105938
2016-11-13,Russia,0.825105938
2016-11-14,Russia,0.825105938
2016-11-15,Russia,0.825105938
2016-11-16,Russia,0.825105938
2016-11-17,Russia,0.825105938
2016-11-18,Russia,0.825105938
2016-11-19,Russia,0.825105938
2016-11-20,Russia,0.825105938
2016-11-21,Russia,0.825105938
2016-11-22,Russia,0.825105938
2016-11-23,Russia,0.825105938
2016-11-24,Russia,0.825105938
2016-11-25,Russia,0.825105938
2016-11-26,Russia,0.825105938
2016-11-27,Russia,0.825105938
2016-11-28,Russia,0.825105938
2016-11-29,Russia,0.825105938
2016-11-30,Russia,0.825105938
2016-12-01,Russia,0.825105938
2016-12-02,Russia,0.825105938
2016-12-03,Russia,0.825105938
2016-12-04,Russia,0.825105938
2016-12-05,Russia,0.825105938
2016-12-06,Russia,0.825105938
2016-12-07,Russia,0.825105938
2016-12-08,Russia,0.825105938
2016-12-09,Russia,0.825105938
2016-12-10,Russia,0.825105938
2016-12-11,Russia,0.825105938
2016-12-12,Russia,0.825105938
2016-12-13,Russia,0.825105938
2016-12-14,Russia,0.825105938
2016-12-15,Russia,0.825105938
2016-12-16,Russia,0.825105938
2016-12-17,Russia,0.825105938
2016-12-18,Russia,0.825105938
2016-12-19,Russia,0.825105938
2016-12-20,Russia,0.825105938
2016-12-21,Russia,0.825105938
2016-12-22,Russia,0.825105938
2016-12-23,Russia,0.825105938
2016-12-24,Russia,0.825105938
2016-12-25,Russia,0.825105938
2016-12-26,Russia,0.825105938
2016-12-27,Russia,0.825105938
2016-12-28,Russia,0.825105938
2016-12-29,Russia,0.825105938
2016-12-30,Russia,0.825105938
2016-12-31,Russia,0.825105938
2017-01-01,Russia,0.201684982
2017-01-02,Russia,0.201684982
2017-01-03,Russia,0.201684982
2017-01-04,Russia,0.201684982
2017-01-05,Russia,0.201684982
2017-01-06,Russia,0.201684982
2017-01-07,Russia,0.201684982
2017-01-08,Russia,0.201684982
2017-01-09,Russia,0.201684982
2017-01-10,Russia,0.201684982
2017-01-11,Russia,0.201684982
2017-01-12,Russia,0.201684982
2017-01-13,Russia,0.201684982
2017-01-14,Russia,0.201684982
2017-01-15,Russia,0.201684982
2017-01-16,Russia,0.201684982
2017-01-17,Russia,0.201684982
2017-01-18,Russia,0.201684982
2017-01-19,Russia,0.201684982
2017-01-20,Russia,0.201684982
2017-01-21,Russia,0.201684982
2017-01-22,Russia,0.201684982
2017-01-23,Russia,0.201684982
2017-01-24,Russia,0.201684982
2017-01-25,Russia,0.201684982
2017-01-26,Russia,0.201684982
2017-01-27,Russia,0.201684982
2017-01-28,Russia,0.201684982
2017-01-29,Russia,0.201684982
2017-01-30,Russia,0.201684982
2017-01-31,Russia,0.201684982
2017-02-01,Russia,0.201684982
2017-02-02,Russia,0.201684982
2017-02-03,Russia,0.201684982
2017-02-04,Russia,0.201684982
2017-02-05,Russia,0.201684982
2017-02-06,Russia,0.201684982
2017-02-07,Russia,0.201684982
2017-02-08,Russia,0.201684982
2017-02-09,Russia,0.201684982
2017-02-10,Russia,0.201684982
2017-02-11,Russia,0.201684982
2017-02-12,Russia,0.201684982
2017-02-13,Russia,0.201684982
2017-02-14,Russia,0.201684982
2017-02-15,Russia,0.201684982
2017-02-16,Russia,0.201684982
2017-02-17,Russia,0.201684982
2017-02-18,Russia,0.201684982
2017-02-19,Russia,0.201684982
2017-02-20,Russia,0.201684982
2017-02-21,Russia,0.201684982
2017-02-22,Russia,0.201684982
2017-02-23,Russia,0.201684982
2017-02-24,Russia,0.201684982
2017-02-25,Russia,0.201684982
2017-02-26,Russia,0.201684982
2017-02-27,Russia,0.201684982
2017-02-28,Russia,0.201684982
2017-03-01,Russia,0.201684982
2017-03-02,Russia,0.201684982
2017-03-03,Russia,0.201684982
2017-03-04,Russia,0.201684982
2017-03-05,Russia,0.201684982
2017-03-06,Russia,0.201684982
2017-03-07,Russia,0.201684982
2017-03-08,Russia,0.201684982
2017-03-09,Russia,0.201684982
2017-03-10,Russia,0.201684982
2017-03-11,Russia,0.201684982
2017-03-12,Russia,0.201684982
2017-03-13,Russia,0.201684982
2017-03-14,Russia,0.201684982
2017-03-15,Russia,0.201684982
2017-03-16,Russia,0.201684982
2017-03-17,Russia,0.201684982
2017-03-18,Russia,0.201684982
2017-03-19,Russia,0.201684982
2017-03-20,Russia,0.201684982
2017-03-21,Russia,0.201684982
2017-03-22,Russia,0.201684982
2017-03-23,Russia,0.201684982
2017-03-24,Russia,0.201684982
2017-03-25,Russia,0.201684982
2017-03-26,Russia,0.201684982
2017-03-27,Russia,0.201684982
2017-03-28,Russia,0.201684982
2017-03-29,Russia,0.201684982
2017-03-30,Russia,0.201684982
2017-03-31,Russia,0.201684982
2017-04-01,Russia,0.690456285
2017-04-02,Russia,0.690456285
2017-04-03,Russia,0.690456285
2017-04-04,Russia,0.690456285
2017-04-05,Russia,0.690456285
2017-04-06,Russia,0.690456285
2017-04-07,Russia,0.690456285
2017-04-08,Russia,0.690456285
2017-04-09,Russia,0.690456285
2017-04-10,Russia,0.690456285
2017-04-11,Russia,0.690456285
2017-04-12,Russia,0.690456285
2017-04-13,Russia,0.690456285
2017-04-14,Russia,0.690456285
2017-04-15,Russia,0.690456285
2017-04-16,Russia,0.690456285
2017-04-17,Russia,0.690456285
2017-04-18,Russia,0.690456285
2017-04-19,Russia,0.690456285
2017-04-20,Russia,0.690456285
2017-04-21,Russia,0.690456285
2017-04-22,Russia,0.690456285
2017-04-23,Russia,0.690456285
2017-04-24,Russia,0.690456285
2017-04-25,Russia,0.690456285
2017-04-26,Russia,0.690456285
2017-04-27,Russia,0.690456285
2017-04-28,Russia,0.690456285
2017-04-29,Russia,0.690456285
2017-04-30,Russia,0.690456285
2017-05-01,Russia,0.690456285
2017-05-02,Russia,0.690456285
2017-05-03,Russia,0.690456285
2017-05-04,Russia,0.690456285
2017-05-05,Russia,0.690456285
2017-05-06,Russia,0.690456285
2017-05-07,Russia,0.690456285
2017-05-08,Russia,0.690456285
2017-05-09,Russia,0.690456285
2017-05-10,Russia,0.690456285
2017-05-11,Russia,0.690456285
2017-05-12,Russia,0.690456285
2017-05-13,Russia,0.690456285
2017-05-14,Russia,0.690456285
2017-05-15,Russia,0.690456285
2017-05-16,Russia,0.690456285
2017-05-17,Russia,0.690456285
2017-05-18,Russia,0.690456285
2017-05-19,Russia,0.690456285
2017-05-20,Russia,0.690456285
2017-05-21,Russia,0.690456285
2017-05-22,Russia,0.690456285
2017-05-23,Russia,0.690456285
2017-05-24,Russia,0.690456285
2017-05-25,Russia,0.690456285
2017-05-26,Russia,0.690456285
2017-05-27,Russia,0.690456285
2017-05-28,Russia,0.690456285
2017-05-29,Russia,0.690456285
2017-05-30,Russia,0.690456285
2017-05-31,Russia,0.690456285
2017-06-01,Russia,0.690456285
2017-06-02,Russia,0.690456285
2017-06-03,Russia,0.690456285
2017-06-04,Russia,0.690456285
2017-06-05,Russia,0.690456285
2017-06-06,Russia,0.690456285
2017-06-07,Russia,0.690456285
2017-06-08,Russia,0.690456285
2017-06-09,Russia,0.690456285
2017-06-10,Russia,0.690456285
2017-06-11,Russia,0.690456285
2017-06-12,Russia,0.690456285
2017-06-13,Russia,0.690456285
2017-06-14,Russia,0.690456285
2017-06-15,Russia,0.690456285
2017-06-16,Russia,0.690456285
2017-06-17,Russia,0.690456285
2017-06-18,Russia,0.690456285
2017-06-19,Russia,0.690456285
2017-06-20,Russia,0.690456285
2017-06-21,Russia,0.690456285
2017-06-22,Russia,0.690456285
2017-06-23,Russia,0.690456285
2017-06-24,Russia,0.690456285
2017-06-25,Russia,0.690456285
2017-06-26,Russia,0.690456285
2017-06-27,Russia,0.690456285
2017-06-28,Russia,0.690456285
2017-06-29,Russia,0.690456285
2017-06-30,Russia,0.690456285
2017-07-01,Russia,0.679484492
2017-07-02,Russia,0.679484492
2017-07-03,Russia,0.679484492
2017-07-04,Russia,0.679484492
2017-07-05,Russia,0.679484492
2017-07-06,Russia,0.679484492
2017-07-07,Russia,0.679484492
2017-07-08,Russia,0.679484492
2017-07-09,Russia,0.679484492
2017-07-10,Russia,0.679484492
2017-07-11,Russia,0.679484492
2017-07-12,Russia,0.679484492
2017-07-13,Russia,0.679484492
2017-07-14,Russia,0.679484492
2017-07-15,Russia,0.679484492
2017-07-16,Russia,0.679484492
2017-07-17,Russia,0.679484492
2017-07-18,Russia,0.679484492
2017-07-19,Russia,0.679484492
2017-07-20,Russia,0.679484492
2017-07-21,Russia,0.679484492
2017-07-22,Russia,0.679484492
2017-07-23,Russia,0.679484492
2017-07-24,Russia,0.679484492
2017-07-25,Russia,0.679484492
2017-07-26,Russia,0.679484492
2017-07-27,Russia,0.679484492
2017-07-28,Russia,0.679484492
2017-07-29,Russia,0.679484492
2017-07-30,Russia,0.679484492
2017-07-31,Russia,0.679484492
2017-08-01,Russia,0.679484492
2017-08-02,Russia,0.679484492
2017-08-03,Russia,0.679484492
2017-08-04,Russia,0.679484492
2017-08-05,Russia,0.679484492
2017-08-06,Russia,0.679484492
2017-08-07,Russia,0.679484492
2017-08-08,Russia,0.679484492
2017-08-09,Russia,0.679484492
2017-08-10,Russia,0.679484492
2017-08-11,Russia,0.679484492
2017-08-12,Russia,0.679484492
2017-08-13,Russia,0.679484492
2017-08-14,Russia,0.679484492
2017-08-15,Russia,0.679484492
2017-08-16,Russia,0.679484492
2017-08-17,Russia,0.679484492
2017-08-18,Russia,0.679484492
2017-08-19,Russia,0.679484492
2017-08-20,Russia,0.679484492
2017-08-21,Russia,0.679484492
2017-08-22,Russia,0.679484492
2017-08-23,Russia,0.679484492
2017-08-24,Russia,0.679484492
2017-08-25,Russia,0.679484492
2017-08-26,Russia,0.679484492
2017-08-27,Russia,0.679484492
2017-08-28,Russia,0.679484492
2017-08-29,Russia,0.679484492
2017-08-30,Russia,0.679484492
2017-08-31,Russia,0.679484492
2017-09-01,Russia,0.679484492
2017-09-02,Russia,0.679484492
2017-09-03,Russia,0.679484492
2017-09-04,Russia,0.679484492
2017-09-05,Russia,0.679484492
2017-09-06,Russia,0.679484492
2017-09-07,Russia,0.679484492
2017-09-08,Russia,0.679484492
2017-09-09,Russia,0.679484492
2017-09-10,Russia,0.679484492
2017-09-11,Russia,0.679484492
2017-09-12,Russia,0.679484492
2017-09-13,Russia,0.679484492
2017-09-14,Russia,0.679484492
2017-09-15,Russia,0.679484492
2017-09-16,Russia,0.679484492
2017-09-17,Russia,0.679484492
2017-09-18,Russia,0.679484492
2017-09-19,Russia,0.679484492
2017-09-20,Russia,0.679484492
2017-09-21,Russia,0.679484492
2017-09-22,Russia,0.679484492
2017-09-23,Russia,0.679484492
2017-09-24,Russia,0.679484492
2017-09-25,Russia,0.679484492
2017-09-26,Russia,0.679484492
2017-09-27,Russia,0.679484492
2017-09-28,Russia,0.679484492
2017-09-29,Russia,0.679484492
2017-09-30,Russia,0.679484492
2017-10-01,Russia,0.020994643
2017-10-02,Russia,0.020994643
2017-10-03,Russia,0.020994643
2017-10-04,Russia,0.020994643
2017-10-05,Russia,0.020994643
2017-10-06,Russia,0.020994643
2017-10-07,Russia,0.020994643
2017-10-08,Russia,0.020994643
2017-10-09,Russia,0.020994643
2017-10-10,Russia,0.020994643
2017-10-11,Russia,0.020994643
2017-10-12,Russia,0.020994643
2017-10-13,Russia,0.020994643
2017-10-14,Russia,0.020994643
2017-10-15,Russia,0.020994643
2017-10-16,Russia,0.020994643
2017-10-17,Russia,0.020994643
2017-10-18,Russia,0.020994643
2017-10-19,Russia,0.020994643
2017-10-20,Russia,0.020994643
2017-10-21,Russia,0.020994643
2017-10-22,Russia,0.020994643
2017-10-23,Russia,0.020994643
2017-10-24,Russia,0.020994643
2017-10-25,Russia,0.020994643
2017-10-26,Russia,0.020994643
2017-10-27,Russia,0.020994643
2017-10-28,Russia,0.020994643
2017-10-29,Russia,0.020994643
2017-10-30,Russia,0.020994643
2017-10-31,Russia,0.020994643
2017-11-01,Russia,0.020994643
2017-11-02,Russia,0.020994643
2017-11-03,Russia,0.020994643
2017-11-04,Russia,0.020994643
2017-11-05,Russia,0.020994643
2017-11-06,Russia,0.020994643
2017-11-07,Russia,0.020994643
2017-11-08,Russia,0.020994643
2017-11-09,Russia,0.020994643
2017-11-10,Russia,0.020994643
2017-11-11,Russia,0.020994643
2017-11-12,Russia,0.020994643
2017-11-13,Russia,0.020994643
2017-11-14,Russia,0.020994643
2017-11-15,Russia,0.020994643
2017-11-16,Russia,0.020994643
2017-11-17,Russia,0.020994643
2017-11-18,Russia,0.020994643
2017-11-19,Russia,0.020994643
2017-11-20,Russia,0.020994643
2017-11-21,Russia,0.020994643
2017-11-22,Russia,0.020994643
2017-11-23,Russia,0.020994643
2017-11-24,Russia,0.020994643
2017-11-25,Russia,0.020994643
2017-11-26,Russia,0.020994643
2017-11-27,Russia,0.020994643
2017-11-28,Russia,0.020994643
2017-11-29,Russia,0.020994643
2017-11-30,Russia,0.020994643
2017-12-01,Russia,0.020994643
2017-12-02,Russia,0.020994643
2017-12-03,Russia,0.020994643
2017-12-04,Russia,0.020994643
2017-12-05,Russia,0.020994643
2017-12-06,Russia,0.020994643
2017-12-07,Russia,0.020994643
2017-12-08,Russia,0.020994643
2017-12-09,Russia,0.020994643
2017-12-10,Russia,0.020994643
2017-12-11,Russia,0.020994643
2017-12-12,Russia,0.020994643
2017-12-13,Russia,0.020994643
2017-12-14,Russia,0.020994643
2017-12-15,Russia,0.020994643
2017-12-16,Russia,0.020994643
2017-12-17,Russia,0.020994643
2017-12-18,Russia,0.020994643
2017-12-19,Russia,0.020994643
2017-12-20,Russia,0.020994643
2017-12-21,Russia,0.020994643
2017-12-22,Russia,0.020994643
2017-12-23,Russia,0.020994643
2017-12-24,Russia,0.020994643
2017-12-25,Russia,0.020994643
2017-12-26,Russia,0.020994643
2017-12-27,Russia,0.020994643
2017-12-28,Russia,0.020994643
2017-12-29,Russia,0.020994643
2017-12-30,Russia,0.020994643
2017-12-31,Russia,0.020994643
2018-01-01,Russia,1.356032191
2018-01-02,Russia,1.356032191
2018-01-03,Russia,1.356032191
2018-01-04,Russia,1.356032191
2018-01-05,Russia,1.356032191
2018-01-06,Russia,1.356032191
2018-01-07,Russia,1.356032191
2018-01-08,Russia,1.356032191
2018-01-09,Russia,1.356032191
2018-01-10,Russia,1.356032191
2018-01-11,Russia,1.356032191
2018-01-12,Russia,1.356032191
2018-01-13,Russia,1.356032191
2018-01-14,Russia,1.356032191
2018-01-15,Russia,1.356032191
2018-01-16,Russia,1.356032191
2018-01-17,Russia,1.356032191
2018-01-18,Russia,1.356032191
2018-01-19,Russia,1.356032191
2018-01-20,Russia,1.356032191
2018-01-21,Russia,1.356032191
2018-01-22,Russia,1.356032191
2018-01-23,Russia,1.356032191
2018-01-24,Russia,1.356032191
2018-01-25,Russia,1.356032191
2018-01-26,Russia,1.356032191
2018-01-27,Russia,1.356032191
2018-01-28,Russia,1.356032191
2018-01-29,Russia,1.356032191
2018-01-30,Russia,1.356032191
2018-01-31,Russia,1.356032191
2018-02-01,Russia,1.356032191
2018-02-02,Russia,1.356032191
2018-02-03,Russia,1.356032191
2018-02-04,Russia,1.356032191
2018-02-05,Russia,1.356032191
2018-02-06,Russia,1.356032191
2018-02-07,Russia,1.356032191
2018-02-08,Russia,1.356032191
2018-02-09,Russia,1.356032191
2018-02-10,Russia,1.356032191
2018-02-11,Russia,1.356032191
2018-02-12,Russia,1.356032191
2018-02-13,Russia,1.356032191
2018-02-14,Russia,1.356032191
2018-02-15,Russia,1.356032191
2018-02-16,Russia,1.356032191
2018-02-17,Russia,1.356032191
2018-02-18,Russia,1.356032191
2018-02-19,Russia,1.356032191
2018-02-20,Russia,1.356032191
2018-02-21,Russia,1.356032191
2018-02-22,Russia,1.356032191
2018-02-23,Russia,1.356032191
2018-02-24,Russia,1.356032191
2018-02-25,Russia,1.356032191
2018-02-26,Russia,1.356032191
2018-02-27,Russia,1.356032191
2018-02-28,Russia,1.356032191
2018-03-01,Russia,1.356032191
2018-03-02,Russia,1.356032191
2018-03-03,Russia,1.356032191
2018-03-04,Russia,1.356032191
2018-03-05,Russia,1.356032191
