date,Country,interest_rate
2019-06-28,Russia,7.99
2019-06-29,Russia,7.99
2019-06-30,Russia,7.99
2019-07-01,Russia,7.68
2019-07-02,Russia,7.68
2019-07-03,Russia,7.68
2019-07-04,Russia,7.68
2019-07-05,Russia,7.68
2019-07-06,Russia,7.68
2019-07-07,Russia,7.68
2019-07-08,Russia,7.68
2019-07-09,Russia,7.68
2019-07-10,Russia,7.68
2019-07-11,Russia,7.68
2019-07-12,Russia,7.68
2019-07-13,Russia,7.68
2019-07-14,Russia,7.68
2019-07-15,Russia,7.68
2019-07-16,Russia,7.68
2019-07-17,Russia,7.68
2019-07-18,Russia,7.68
2019-07-19,Russia,7.68
2019-07-20,Russia,7.68
2019-07-21,Russia,7.68
2019-07-22,Russia,7.68
2019-07-23,Russia,7.68
2019-07-24,Russia,7.68
2019-07-25,Russia,7.68
2019-07-26,Russia,7.68
2019-07-27,Russia,7.68
2019-07-28,Russia,7.68
2019-07-29,Russia,7.68
2019-07-30,Russia,7.68
2019-07-31,Russia,7.68
2019-08-01,Russia,7.34
2019-08-02,Russia,7.34
2019-08-03,Russia,7.34
2019-08-04,Russia,7.34
2019-08-05,Russia,7.34
2019-08-06,Russia,7.34
2019-08-07,Russia,7.34
2019-08-08,Russia,7.34
2019-08-09,Russia,7.34
2019-08-10,Russia,7.34
2019-08-11,Russia,7.34
2019-08-12,Russia,7.34
2019-08-13,Russia,7.34
2019-08-14,Russia,7.34
2019-08-15,Russia,7.34
2019-08-16,Russia,7.34
2019-08-17,Russia,7.34
2019-08-18,Russia,7.34
2019-08-19,Russia,7.34
2019-08-20,Russia,7.34
2019-08-21,Russia,7.34
2019-08-22,Russia,7.34
2019-08-23,Russia,7.34
2019-08-24,Russia,7.34
2019-08-25,Russia,7.34
2019-08-26,Russia,7.34
2019-08-27,Russia,7.34
2019-08-28,Russia,7.34
2019-08-29,Russia,7.34
2019-08-30,Russia,7.34
2019-08-31,Russia,7.34
2019-09-01,Russia,6.96
2019-09-02,Russia,6.96
2019-09-03,Russia,6.96
2019-09-04,Russia,6.96
2019-09-05,Russia,6.96
2019-09-06,Russia,6.96
2019-09-07,Russia,6.96
2019-09-08,Russia,6.96
2019-09-09,Russia,6.96
2019-09-10,Russia,6.96
2019-09-11,Russia,6.96
2019-09-12,Russia,6.96
2019-09-13,Russia,6.96
2019-09-14,Russia,6.96
2019-09-15,Russia,6.96
2019-09-16,Russia,6.96
2019-09-17,Russia,6.96
2019-09-18,Russia,6.96
2019-09-19,Russia,6.96
2019-09-20,Russia,6.96
2019-09-21,Russia,6.96
2019-09-22,Russia,6.96
2019-09-23,Russia,6.96
2019-09-24,Russia,6.96
2019-09-25,Russia,6.96
2019-09-26,Russia,6.96
2019-09-27,Russia,6.96
2019-09-28,Russia,6.96
2019-09-29,Russia,6.96
2019-09-30,Russia,6.96
2019-10-01,Russia,6.89
2019-10-02,Russia,6.89
2019-10-03,Russia,6.89
2019-10-04,Russia,6.89
2019-10-05,Russia,6.89
2019-10-06,Russia,6.89
2019-10-07,Russia,6.89
2019-10-08,Russia,6.89
2019-10-09,Russia,6.89
2019-10-10,Russia,6.89
2019-10-11,Russia,6.89
2019-10-12,Russia,6.89
2019-10-13,Russia,6.89
2019-10-14,Russia,6.89
2019-10-15,Russia,6.89
2019-10-16,Russia,6.89
2019-10-17,Russia,6.89
2019-10-18,Russia,6.89
2019-10-19,Russia,6.89
2019-10-20,Russia,6.89
2019-10-21,Russia,6.89
2019-10-22,Russia,6.89
2019-10-23,Russia,6.89
2019-10-24,Russia,6.89
2019-10-25,Russia,6.89
2019-10-26,Russia,6.89
2019-10-27,Russia,6.89
2019-10-28,Russia,6.89
2019-10-29,Russia,6.89
2019-10-30,Russia,6.89
2019-10-31,Russia,6.89
2019-11-01,Russia,6.74
2019-11-02,Russia,6.74
2019-11-03,Russia,6.74
2019-11-04,Russia,6.74
2019-11-05,Russia,6.74
2019-11-06,Russia,6.74
2019-11-07,Russia,6.74
2019-11-08,Russia,6.74
2019-11-09,Russia,6.74
2019-11-10,Russia,6.74
2019-11-11,Russia,6.74
2019-11-12,Russia,6.74
2019-11-13,Russia,6.74
2019-11-14,Russia,6.74
2019-11-15,Russia,6.74
2019-11-16,Russia,6.74
2019-11-17,Russia,6.74
2019-11-18,Russia,6.74
2019-11-19,Russia,6.74
2019-11-20,Russia,6.74
2019-11-21,Russia,6.74
2019-11-22,Russia,6.74
2019-11-23,Russia,6.74
2019-11-24,Russia,6.74
2019-11-25,Russia,6.74
2019-11-26,Russia,6.74
2019-11-27,Russia,6.74
2019-11-28,Russia,6.74
2019-11-29,Russia,6.74
2019-11-30,Russia,6.74
2019-12-01,Russia,6.35
2019-12-02,Russia,6.35
2019-12-03,Russia,6.35
2019-12-04,Russia,6.35
2019-12-05,Russia,6.35
2019-12-06,Russia,6.35
2019-12-07,Russia,6.35
2019-12-08,Russia,6.35
2019-12-09,Russia,6.35
2019-12-10,Russia,6.35
2019-12-11,Russia,6.35
2019-12-12,Russia,6.35
2019-12-13,Russia,6.35
2019-12-14,Russia,6.35
2019-12-15,Russia,6.35
2019-12-16,Russia,6.35
2019-12-17,Russia,6.35
2019-12-18,Russia,6.35
2019-12-19,Russia,6.35
2019-12-20,Russia,6.35
2019-12-21,Russia,6.35
2019-12-22,Russia,6.35
2019-12-23,Russia,6.35
2019-12-24,Russia,6.35
2019-12-25,Russia,6.35
2019-12-26,Russia,6.35
2019-12-27,Russia,6.35
2019-12-28,Russia,6.35
2019-12-29,Russia,6.35
2019-12-30,Russia,6.35
2019-12-31,Russia,6.35
2020-02-01,Russia,6.07
2020-02-02,Russia,6.07
2020-02-03,Russia,6.07
2020-02-04,Russia,6.07
2020-02-05,Russia,6.07
2020-02-06,Russia,6.07
2020-02-07,Russia,6.07
2020-02-08,Russia,6.07
2020-02-09,Russia,6.07
2020-02-10,Russia,6.07
2020-02-11,Russia,6.07
2020-02-12,Russia,6.07
2020-02-13,Russia,6.07
2020-02-14,Russia,6.07
2020-02-15,Russia,6.07
2020-02-16,Russia,6.07
2020-02-17,Russia,6.07
2020-02-18,Russia,6.07
2020-02-19,Russia,6.07
2020-02-20,Russia,6.07
2020-02-21,Russia,6.07
2020-02-22,Russia,6.07
2020-02-23,Russia,6.07
2020-02-24,Russia,6.07
2020-02-25,Russia,6.07
2020-02-26,Russia,6.07
2020-02-27,Russia,6.07
2020-02-28,Russia,6.07
2020-02-29,Russia,6.07
2020-03-01,Russia,6.72
2020-03-02,Russia,6.72
2020-03-03,Russia,6.72
2020-03-04,Russia,6.72
2020-03-05,Russia,6.72
2020-03-06,Russia,6.72
2020-03-07,Russia,6.72
2020-03-08,Russia,6.72
2020-03-09,Russia,6.72
2020-03-10,Russia,6.72
2020-03-11,Russia,6.72
2020-03-12,Russia,6.72
2020-03-13,Russia,6.72
2020-03-14,Russia,6.72
2020-03-15,Russia,6.72
2020-03-16,Russia,6.72
2020-03-17,Russia,6.72
2020-03-18,Russia,6.72
2020-03-19,Russia,6.72
2020-03-20,Russia,6.72
2020-03-21,Russia,6.72
2020-03-22,Russia,6.72
2020-03-23,Russia,6.72
2020-03-24,Russia,6.72
2020-03-25,Russia,6.72
2020-03-26,Russia,6.72
2020-03-27,Russia,6.72
2020-03-28,Russia,6.72
2020-03-29,Russia,6.72
2020-03-30,Russia,6.72
2020-03-31,Russia,6.72
2020-06-01,Russia,4.46
2020-06-02,Russia,4.46
2020-06-03,Russia,4.46
2020-06-04,Russia,4.46
2020-06-05,Russia,4.46
2020-06-06,Russia,4.46
2020-06-07,Russia,4.46
2020-06-08,Russia,4.46
2020-06-09,Russia,4.46
2020-06-10,Russia,4.46
2020-06-11,Russia,4.46
2020-06-12,Russia,4.46
2020-06-13,Russia,4.46
2020-06-14,Russia,4.46
2020-06-15,Russia,4.46
2020-06-16,Russia,4.46
2020-06-17,Russia,4.46
2020-06-18,Russia,4.46
2020-06-19,Russia,4.46
2020-06-20,Russia,4.46
2020-06-21,Russia,4.46
2020-06-22,Russia,4.46
2020-06-23,Russia,4.46
2020-06-24,Russia,4.46
2020-06-25,Russia,4.46
2020-06-26,Russia,4.46
2020-06-27,Russia,4.46
2020-06-28,Russia,4.46
2020-06-29,Russia,4.46
2020-06-30,Russia,4.46
2020-07-01,Russia,5.07
2020-07-02,Russia,5.07
2020-07-03,Russia,5.07
2020-07-04,Russia,5.07
2020-07-05,Russia,5.07
2020-07-06,Russia,5.07
2020-07-07,Russia,5.07
2020-07-08,Russia,5.07
2020-07-09,Russia,5.07
2020-07-10,Russia,5.07
2020-07-11,Russia,5.07
2020-07-12,Russia,5.07
2020-07-13,Russia,5.07
2020-07-14,Russia,5.07
2020-07-15,Russia,5.07
2020-07-16,Russia,5.07
2020-07-17,Russia,5.07
2020-07-18,Russia,5.07
2020-07-19,Russia,5.07
2020-07-20,Russia,5.07
2020-07-21,Russia,5.07
2020-07-22,Russia,5.07
2020-07-23,Russia,5.07
2020-07-24,Russia,5.07
2020-07-25,Russia,5.07
2020-07-26,Russia,5.07
2020-07-27,Russia,5.07
2020-07-28,Russia,5.07
2020-07-29,Russia,5.07
2020-07-30,Russia,5.07
2020-07-31,Russia,5.07
2020-08-01,Russia,4.27
2020-08-02,Russia,4.27
2020-08-03,Russia,4.27
2020-08-04,Russia,4.27
2020-08-05,Russia,4.27
2020-08-06,Russia,4.27
2020-08-07,Russia,4.27
2020-08-08,Russia,4.27
2020-08-09,Russia,4.27
2020-08-10,Russia,4.27
2020-08-11,Russia,4.27
2020-08-12,Russia,4.27
2020-08-13,Russia,4.27
2020-08-14,Russia,4.27
2020-08-15,Russia,4.27
2020-08-16,Russia,4.27
2020-08-17,Russia,4.27
2020-08-18,Russia,4.27
2020-08-19,Russia,4.27
2020-08-20,Russia,4.27
2020-08-21,Russia,4.27
2020-08-22,Russia,4.27
2020-08-23,Russia,4.27
2020-08-24,Russia,4.27
2020-08-25,Russia,4.27
2020-08-26,Russia,4.27
2020-08-27,Russia,4.27
2020-08-28,Russia,4.27
2020-08-29,Russia,4.27
2020-08-30,Russia,4.27
2020-08-31,Russia,4.27
2020-09-01,Russia,4.23
2020-09-02,Russia,4.23
2020-09-03,Russia,4.23
2020-09-04,Russia,4.23
2020-09-05,Russia,4.23
2020-09-06,Russia,4.23
2020-09-07,Russia,4.23
2020-09-08,Russia,4.23
2020-09-09,Russia,4.23
2020-09-10,Russia,4.23
2020-09-11,Russia,4.23
2020-09-12,Russia,4.23
2020-09-13,Russia,4.23
2020-09-14,Russia,4.23
2020-09-15,Russia,4.23
2020-09-16,Russia,4.23
2020-09-17,Russia,4.23
2020-09-18,Russia,4.23
2020-09-19,Russia,4.23
2020-09-20,Russia,4.23
2020-09-21,Russia,4.23
2020-09-22,Russia,4.23
2020-09-23,Russia,4.23
2020-09-24,Russia,4.23
2020-09-25,Russia,4.23
2020-09-26,Russia,4.23
2020-09-27,Russia,4.23
2020-09-28,Russia,4.23
2020-09-29,Russia,4.23
2020-09-30,Russia,4.23
2020-10-01,Russia,4.64
2020-10-02,Russia,4.64
2020-10-03,Russia,4.64
2020-10-04,Russia,4.64
2020-10-05,Russia,4.64
2020-10-06,Russia,4.64
2020-10-07,Russia,4.64
2020-10-08,Russia,4.64
2020-10-09,Russia,4.64
2020-10-10,Russia,4.64
2020-10-11,Russia,4.64
2020-10-12,Russia,4.64
2020-10-13,Russia,4.64
2020-10-14,Russia,4.64
2020-10-15,Russia,4.64
2020-10-16,Russia,4.64
2020-10-17,Russia,4.64
2020-10-18,Russia,4.64
2020-10-19,Russia,4.64
2020-10-20,Russia,4.64
2020-10-21,Russia,4.64
2020-10-22,Russia,4.64
2020-10-23,Russia,4.64
2020-10-24,Russia,4.64
2020-10-25,Russia,4.64
2020-10-26,Russia,4.64
2020-10-27,Russia,4.64
2020-10-28,Russia,4.64
2020-10-29,Russia,4.64
2020-10-30,Russia,4.64
2020-10-31,Russia,4.64
2020-11-01,Russia,4.79
2020-11-02,Russia,4.79
2020-11-03,Russia,4.79
2020-11-04,Russia,4.79
2020-11-05,Russia,4.79
2020-11-06,Russia,4.79
2020-11-07,Russia,4.79
2020-11-08,Russia,4.79
2020-11-09,Russia,4.79
2020-11-10,Russia,4.79
2020-11-11,Russia,4.79
2020-11-12,Russia,4.79
2020-11-13,Russia,4.79
2020-11-14,Russia,4.79
2020-11-15,Russia,4.79
2020-11-16,Russia,4.79
2020-11-17,Russia,4.79
2020-11-18,Russia,4.79
2020-11-19,Russia,4.79
2020-11-20,Russia,4.79
2020-11-21,Russia,4.79
2020-11-22,Russia,4.79
2020-11-23,Russia,4.79
2020-11-24,Russia,4.79
2020-11-25,Russia,4.79
2020-11-26,Russia,4.79
2020-11-27,Russia,4.79
2020-11-28,Russia,4.79
2020-11-29,Russia,4.79
2020-11-30,Russia,4.79
2020-12-01,Russia,4.63
2020-12-02,Russia,4.63
2020-12-03,Russia,4.63
2020-12-04,Russia,4.63
2020-12-05,Russia,4.63
2020-12-06,Russia,4.63
2020-12-07,Russia,4.63
2020-12-08,Russia,4.63
2020-12-09,Russia,4.63
2020-12-10,Russia,4.63
2020-12-11,Russia,4.63
2020-12-12,Russia,4.63
2020-12-13,Russia,4.63
2020-12-14,Russia,4.63
2020-12-15,Russia,4.63
2020-12-16,Russia,4.63
2020-12-17,Russia,4.63
2020-12-18,Russia,4.63
2020-12-19,Russia,4.63
2020-12-20,Russia,4.63
2020-12-21,Russia,4.63
2020-12-22,Russia,4.63
2020-12-23,Russia,4.63
2020-12-24,Russia,4.63
2020-12-25,Russia,4.63
2020-12-26,Russia,4.63
2020-12-27,Russia,4.63
2020-12-28,Russia,4.63
2020-12-29,Russia,4.63
2020-12-30,Russia,4.63
2020-12-31,Russia,4.63
2021-01-01,Russia,4.66
2021-01-02,Russia,4.66
2021-01-03,Russia,4.66
2021-01-04,Russia,4.66
2021-01-05,Russia,4.66
2021-01-06,Russia,4.66
2021-01-07,Russia,4.66
2021-01-08,Russia,4.66
2021-01-09,Russia,4.66
2021-01-10,Russia,4.66
2021-01-11,Russia,4.66
2021-01-12,Russia,4.66
2021-01-13,Russia,4.66
2021-01-14,Russia,4.66
2021-01-15,Russia,4.66
2021-01-16,Russia,4.66
2021-01-17,Russia,4.66
2021-01-18,Russia,4.66
2021-01-19,Russia,4.66
2021-01-20,Russia,4.66
2021-01-21,Russia,4.66
2021-01-22,Russia,4.66
2021-01-23,Russia,4.66
2021-01-24,Russia,4.66
2021-01-25,Russia,4.66
2021-01-26,Russia,4.66
2021-01-27,Russia,4.66
2021-01-28,Russia,4.66
2021-01-29,Russia,4.66
2021-01-30,Russia,4.66
2021-01-31,Russia,4.66
2021-02-01,Russia,4.67
2021-02-02,Russia,4.67
2021-02-03,Russia,4.67
2021-02-04,Russia,4.67
2021-02-05,Russia,4.67
2021-02-06,Russia,4.67
2021-02-07,Russia,4.67
2021-02-08,Russia,4.67
2021-02-09,Russia,4.67
2021-02-10,Russia,4.67
2021-02-11,Russia,4.67
2021-02-12,Russia,4.67
2021-02-13,Russia,4.67
2021-02-14,Russia,4.67
2021-02-15,Russia,4.67
2021-02-16,Russia,4.67
2021-02-17,Russia,4.67
2021-02-18,Russia,4.67
2021-02-19,Russia,4.67
2021-02-20,Russia,4.67
2021-02-21,Russia,4.67
2021-02-22,Russia,4.67
2021-02-23,Russia,4.67
2021-02-24,Russia,4.67
2021-02-25,Russia,4.67
2021-02-26,Russia,4.67
2021-02-27,Russia,4.67
2021-02-28,Russia,4.67
2021-03-01,Russia,4.84
2021-03-02,Russia,4.84
2021-03-03,Russia,4.84
2021-03-04,Russia,4.84
2021-03-05,Russia,4.84
2021-03-06,Russia,4.84
2021-03-07,Russia,4.84
2021-03-08,Russia,4.84
2021-03-09,Russia,4.84
2021-03-10,Russia,4.84
2021-03-11,Russia,4.84
2021-03-12,Russia,4.84
2021-03-13,Russia,4.84
2021-03-14,Russia,4.84
2021-03-15,Russia,4.84
2021-03-16,Russia,4.84
2021-03-17,Russia,4.84
2021-03-18,Russia,4.84
2021-03-19,Russia,4.84
2021-03-20,Russia,4.84
2021-03-21,Russia,4.84
2021-03-22,Russia,4.84
2021-03-23,Russia,4.84
2021-03-24,Russia,4.84
2021-03-25,Russia,4.84
2021-03-26,Russia,4.84
2021-03-27,Russia,4.84
2021-03-28,Russia,4.84
2021-03-29,Russia,4.84
2021-03-30,Russia,4.84
2021-03-31,Russia,4.84
2021-04-01,Russia,5.59
2021-04-02,Russia,5.59
2021-04-03,Russia,5.59
2021-04-04,Russia,5.59
2021-04-05,Russia,5.59
2021-04-06,Russia,5.59
2021-04-07,Russia,5.59
2021-04-08,Russia,5.59
2021-04-09,Russia,5.59
2021-04-10,Russia,5.59
2021-04-11,Russia,5.59
2021-04-12,Russia,5.59
2021-04-13,Russia,5.59
2021-04-14,Russia,5.59
2021-04-15,Russia,5.59
2021-04-16,Russia,5.59
2021-04-17,Russia,5.59
2021-04-18,Russia,5.59
2021-04-19,Russia,5.59
2021-04-20,Russia,5.59
2021-04-21,Russia,5.59
2021-04-22,Russia,5.59
2021-04-23,Russia,5.59
2021-04-24,Russia,5.59
2021-04-25,Russia,5.59
2021-04-26,Russia,5.59
2021-04-27,Russia,5.59
2021-04-28,Russia,5.59
2021-04-29,Russia,5.59
2021-04-30,Russia,5.59
2021-05-01,Russia,5.59
2021-05-02,Russia,5.59
2021-05-03,Russia,5.59
2021-05-04,Russia,5.59
2021-05-05,Russia,5.59
2021-05-06,Russia,5.59
2021-05-07,Russia,5.59
2021-05-08,Russia,5.59
2021-05-09,Russia,5.59
2021-05-10,Russia,5.59
2021-05-11,Russia,5.59
2021-05-12,Russia,5.59
2021-05-13,Russia,5.59
2021-05-14,Russia,5.59
2021-05-15,Russia,5.59
2021-05-16,Russia,5.59
2021-05-17,Russia,5.59
2021-05-18,Russia,5.59
2021-05-19,Russia,5.59
2021-05-20,Russia,5.59
2021-05-21,Russia,5.59
2021-05-22,Russia,5.59
2021-05-23,Russia,5.59
2021-05-24,Russia,5.59
2021-05-25,Russia,5.59
2021-05-26,Russia,5.59
2021-05-27,Russia,5.59
2021-05-28,Russia,5.59
2021-05-29,Russia,5.59
2021-05-30,Russia,5.59
2021-05-31,Russia,5.59
2021-06-01,Russia,5.99
2021-06-02,Russia,5.99
2021-06-03,Russia,5.99
2021-06-04,Russia,5.99
2021-06-05,Russia,5.99
2021-06-06,Russia,5.99
2021-06-07,Russia,5.99
2021-06-08,Russia,5.99
2021-06-09,Russia,5.99
2021-06-10,Russia,5.99
2021-06-11,Russia,5.99
2021-06-12,Russia,5.99
2021-06-13,Russia,5.99
2021-06-14,Russia,5.99
2021-06-15,Russia,5.99
2021-06-16,Russia,5.99
2021-06-17,Russia,5.99
2021-06-18,Russia,5.99
2021-06-19,Russia,5.99
2021-06-20,Russia,5.99
2021-06-21,Russia,5.99
2021-06-22,Russia,5.99
2021-06-23,Russia,5.99
2021-06-24,Russia,5.99
2021-06-25,Russia,5.99
2021-06-26,Russia,5.99
2021-06-27,Russia,5.99
2021-06-28,Russia,5.99
2021-06-29,Russia,5.99
2021-06-30,Russia,5.99
2021-07-01,Russia,6.85
2021-07-02,Russia,6.85
2021-07-03,Russia,6.85
2021-07-04,Russia,6.85
2021-07-05,Russia,6.85
2021-07-06,Russia,6.85
2021-07-07,Russia,6.85
2021-07-08,Russia,6.85
2021-07-09,Russia,6.85
2021-07-10,Russia,6.85
2021-07-11,Russia,6.85
2021-07-12,Russia,6.85
2021-07-13,Russia,6.85
2021-07-14,Russia,6.85
2021-07-15,Russia,6.85
2021-07-16,Russia,6.85
2021-07-17,Russia,6.85
2021-07-18,Russia,6.85
2021-07-19,Russia,6.85
2021-07-20,Russia,6.85
2021-07-21,Russia,6.85
2021-07-22,Russia,6.85
2021-07-23,Russia,6.85
2021-07-24,Russia,6.85
2021-07-25,Russia,6.85
2021-07-26,Russia,6.85
2021-07-27,Russia,6.85
2021-07-28,Russia,6.85
2021-07-29,Russia,6.85
2021-07-30,Russia,6.85
2021-07-31,Russia,6.85
2021-08-01,Russia,6.95
2021-08-02,Russia,6.95
2021-08-03,Russia,6.95
2021-08-04,Russia,6.95
2021-08-05,Russia,6.95
2021-08-06,Russia,6.95
2021-08-07,Russia,6.95
2021-08-08,Russia,6.95
2021-08-09,Russia,6.95
2021-08-10,Russia,6.95
2021-08-11,Russia,6.95
2021-08-12,Russia,6.95
2021-08-13,Russia,6.95
2021-08-14,Russia,6.95
2021-08-15,Russia,6.95
2021-08-16,Russia,6.95
2021-08-17,Russia,6.95
2021-08-18,Russia,6.95
2021-08-19,Russia,6.95
2021-08-20,Russia,6.95
2021-08-21,Russia,6.95
2021-08-22,Russia,6.95
2021-08-23,Russia,6.95
2021-08-24,Russia,6.95
2021-08-25,Russia,6.95
2021-08-26,Russia,6.95
2021-08-27,Russia,6.95
2021-08-28,Russia,6.95
2021-08-29,Russia,6.95
2021-08-30,Russia,6.95
2021-08-31,Russia,6.95
2021-09-01,Russia,7.64
2021-09-02,Russia,7.64
2021-09-03,Russia,7.64
2021-09-04,Russia,7.64
2021-09-05,Russia,7.64
2021-09-06,Russia,7.64
2021-09-07,Russia,7.64
2021-09-08,Russia,7.64
2021-09-09,Russia,7.64
2021-09-10,Russia,7.64
2021-09-11,Russia,7.64
2021-09-12,Russia,7.64
2021-09-13,Russia,7.64
2021-09-14,Russia,7.64
2021-09-15,Russia,7.64
2021-09-16,Russia,7.64
2021-09-17,Russia,7.64
2021-09-18,Russia,7.64
2021-09-19,Russia,7.64
2021-09-20,Russia,7.64
2021-09-21,Russia,7.64
2021-09-22,Russia,7.64
2021-09-23,Russia,7.64
2021-09-24,Russia,7.64
2021-09-25,Russia,7.64
2021-09-26,Russia,7.64
2021-09-27,Russia,7.64
2021-09-28,Russia,7.64
2021-09-29,Russia,7.64
2021-09-30,Russia,7.64
2021-10-01,Russia,7.55
2021-10-02,Russia,7.55
2021-10-03,Russia,7.55
2021-10-04,Russia,7.55
2021-10-05,Russia,7.55
2021-10-06,Russia,7.55
2021-10-07,Russia,7.55
2021-10-08,Russia,7.55
2021-10-09,Russia,7.55
2021-10-10,Russia,7.55
2021-10-11,Russia,7.55
2021-10-12,Russia,7.55
2021-10-13,Russia,7.55
2021-10-14,Russia,7.55
2021-10-15,Russia,7.55
2021-10-16,Russia,7.55
2021-10-17,Russia,7.55
2021-10-18,Russia,7.55
2021-10-19,Russia,7.55
2021-10-20,Russia,7.55
2021-10-21,Russia,7.55
2021-10-22,Russia,7.55
2021-10-23,Russia,7.55
2021-10-24,Russia,7.55
2021-10-25,Russia,7.55
2021-10-26,Russia,7.55
2021-10-27,Russia,7.55
2021-10-28,Russia,7.55
2021-10-29,Russia,7.55
2021-10-30,Russia,7.55
2021-10-31,Russia,7.55
2021-11-01,Russia,7.91
2021-11-02,Russia,7.91
2021-11-03,Russia,7.91
2021-11-04,Russia,7.91
2021-11-05,Russia,7.91
2021-11-06,Russia,7.91
2021-11-07,Russia,7.91
2021-11-08,Russia,7.91
2021-11-09,Russia,7.91
2021-11-10,Russia,7.91
2021-11-11,Russia,7.91
2021-11-12,Russia,7.91
2021-11-13,Russia,7.91
2021-11-14,Russia,7.91
2021-11-15,Russia,7.91
2021-11-16,Russia,7.91
2021-11-17,Russia,7.91
2021-11-18,Russia,7.91
2021-11-19,Russia,7.91
2021-11-20,Russia,7.91
2021-11-21,Russia,7.91
2021-11-22,Russia,7.91
2021-11-23,Russia,7.91
2021-11-24,Russia,7.91
2021-11-25,Russia,7.91
2021-11-26,Russia,7.91
2021-11-27,Russia,7.91
2021-11-28,Russia,7.91
2021-11-29,Russia,7.91
2021-11-30,Russia,7.91
2021-12-01,Russia,8.68
2021-12-02,Russia,8.68
2021-12-03,Russia,8.68
2021-12-04,Russia,8.68
2021-12-05,Russia,8.68
2021-12-06,Russia,8.68
2021-12-07,Russia,8.68
2021-12-08,Russia,8.68
2021-12-09,Russia,8.68
2021-12-10,Russia,8.68
2021-12-11,Russia,8.68
2021-12-12,Russia,8.68
2021-12-13,Russia,8.68
2021-12-14,Russia,8.68
2021-12-15,Russia,8.68
2021-12-16,Russia,8.68
2021-12-17,Russia,8.68
2021-12-18,Russia,8.68
2021-12-19,Russia,8.68
2021-12-20,Russia,8.68
2021-12-21,Russia,8.68
2021-12-22,Russia,8.68
2021-12-23,Russia,8.68
2021-12-24,Russia,8.68
2021-12-25,Russia,8.68
2021-12-26,Russia,8.68
2021-12-27,Russia,8.68
2021-12-28,Russia,8.68
2021-12-29,Russia,8.68
2021-12-30,Russia,8.68
2021-12-31,Russia,8.68
2022-01-01,Russia,8.96
2022-01-02,Russia,8.96
2022-01-03,Russia,8.96
2022-01-04,Russia,8.96
2022-01-05,Russia,8.96
2022-01-06,Russia,8.96
2022-01-07,Russia,8.96
2022-01-08,Russia,8.96
2022-01-09,Russia,8.96
2022-01-10,Russia,8.96
2022-01-11,Russia,8.96
2022-01-12,Russia,8.96
2022-01-13,Russia,8.96
2022-01-14,Russia,8.96
2022-01-15,Russia,8.96
2022-01-16,Russia,8.96
2022-01-17,Russia,8.96
2022-01-18,Russia,8.96
2022-01-19,Russia,8.96
2022-01-20,Russia,8.96
2022-01-21,Russia,8.96
2022-01-22,Russia,8.96
2022-01-23,Russia,8.96
2022-01-24,Russia,8.96
2022-01-25,Russia,8.96
2022-01-26,Russia,8.96
2022-01-27,Russia,8.96
2022-01-28,Russia,8.96
2022-01-29,Russia,8.96
2022-01-30,Russia,8.96
2022-01-31,Russia,8.96
2022-02-01,Russia,9.7
2022-02-02,Russia,9.7
2022-02-03,Russia,9.7
2022-02-04,Russia,9.7
2022-02-05,Russia,9.7
2022-02-06,Russia,9.7
2022-02-07,Russia,9.7
2022-02-08,Russia,9.7
2022-02-09,Russia,9.7
2022-02-10,Russia,9.7
2022-02-11,Russia,9.7
2022-02-12,Russia,9.7
2022-02-13,Russia,9.7
2022-02-14,Russia,9.7
2022-02-15,Russia,9.7
2022-02-16,Russia,9.7
2022-02-17,Russia,9.7
2022-02-18,Russia,9.7
2022-02-19,Russia,9.7
2022-02-20,Russia,9.7
2022-02-21,Russia,9.7
2022-02-22,Russia,9.7
2022-02-23,Russia,9.7
2022-02-24,Russia,9.7
2022-02-25,Russia,9.7
2022-02-26,Russia,9.7
2022-02-27,Russia,9.7
2022-02-28,Russia,9.7
2014-01-01,Germany,0.2920454
2014-01-02,Germany,0.2920454
2014-01-03,Germany,0.2920454
2014-01-04,Germany,0.2920454
2014-01-05,Germany,0.2920454
2014-01-06,Germany,0.2920454
2014-01-07,Germany,0.2920454
2014-01-08,Germany,0.2920454
2014-01-09,Germany,0.2920454
2014-01-10,Germany,0.2920454
2014-01-11,Germany,0.2920454
2014-01-12,Germany,0.2920454
2014-01-13,Germany,0.2920454
2014-01-14,Germany,0.2920454
2014-01-15,Germany,0.2920454
2014-01-16,Germany,0.2920454
2014-01-17,Germany,0.2920454
2014-01-18,Germany,0.2920454
2014-01-19,Germany,0.2920454
2014-01-20,Germany,0.2920454
2014-01-21,Germany,0.2920454
2014-01-22,Germany,0.2920454
2014-01-23,Germany,0.2920454
2014-01-24,Germany,0.2920454
2014-01-25,Germany,0.2920454
2014-01-26,Germany,0.2920454
2014-01-27,Germany,0.2920454
2014-01-28,Germany,0.2920454
2014-01-29,Germany,0.2920454
2014-01-30,Germany,0.2920454
2014-01-31,Germany,0.2920454
2014-02-01,Germany,0.2881
2014-02-02,Germany,0.2881
2014-02-03,Germany,0.2881
2014-02-04,Germany,0.2881
2014-02-05,Germany,0.2881
2014-02-06,Germany,0.2881
2014-02-07,Germany,0.2881
2014-02-08,Germany,0.2881
2014-02-09,Germany,0.2881
2014-02-10,Germany,0.2881
2014-02-11,Germany,0.2881
